Transaction_ID,Customer_ID,Brand,Age_Group,Gender,City_Tier,City,Sales_Channel,Season,Product_Category,Unit_Price_INR,Quantity,Subtotal_INR,Discount_Pct,Final_Amount_INR,Rating,Review_Count,Payment_Method,Purchase_Frequency,Repeat_Purchase
TXN10438043,CUST565380,Zudio,18-24,Male,Tier 3,Agra,Offline,Winter,Footwear,1260,1,1260,15,1071,4.8,4,Cash,One-time,0
TXN33698050,CUST606655,Westside,18-24,Male,Tier 1,Delhi,Offline,Summer,Trousers,1640,1,1640,10,1476,4.9,4,Wallet,Frequent,1
TXN54616477,CUST367983,Zudio,55+,Female,Tier 1,Ahmedabad,Offline,Winter,Footwear,1220,3,3660,0,3660,4.3,12,Cash,One-time,0
TXN44967558,CUST506379,Zudio,18-24,Female,Tier 2,Surat,Offline,Winter,Trousers,1320,1,1320,25,990,5.0,10,Cash,Regular,1
TXN32978171,CUST581160,Westside,25-34,Male,Tier 3,Raipur,Offline,Winter,T-Shirts,750,1,750,20,600,5.0,5,Cash,Occasional,1
TXN67070674,CUST599887,Zudio,25-34,Male,Tier 3,Jodhpur,Offline,Summer,T-Shirts,540,1,540,10,486,4.9,2,Card,Occasional,1
TXN17651797,CUST371153,Westside,18-24,Female,Tier 2,Nagpur,Offline,Festive,Jeans,1770,1,1770,40,1062,3.7,3,UPI,Occasional,0
TXN79759871,CUST308876,Westside,18-24,Male,Tier 2,Vadodara,Online,Summer,Dresses,2040,2,4080,0,4080,4.1,16,UPI,One-time,0
TXN17916095,CUST526937,Westside,18-24,Male,Tier 1,Pune,Offline,Festive,Footwear,1710,1,1710,40,1026,4.1,8,Cash,Regular,1
TXN66941143,CUST652493,Westside,25-34,Female,Tier 2,Jaipur,Online,Festive,T-Shirts,830,1,830,50,415,4.7,17,UPI,Regular,1
TXN85016923,CUST631552,Westside,35-44,Female,Tier 1,Bengaluru,Offline,Festive,Shirts,1250,1,1250,20,1000,3.0,3,UPI,One-time,0
TXN58446512,CUST266225,Zudio,25-34,Male,Tier 1,Hyderabad,Online,Monsoon,Dresses,1770,1,1770,10,1593,4.6,11,UPI,One-time,0
TXN87105183,CUST253744,Westside,18-24,Female,Tier 2,Nagpur,Online,Festive,T-Shirts,920,1,920,40,552,3.3,20,UPI,Regular,1
TXN01311746,CUST075199,Zudio,18-24,Female,Tier 3,Agra,Offline,Winter,Dresses,1520,1,1520,15,1292,3.6,6,Card,One-time,0
TXN16847972,CUST512978,Westside,55+,Female,Tier 1,Kolkata,Online,Festive,Shirts,1220,1,1220,30,854,4.4,15,Card,Occasional,1
TXN74525639,CUST136693,Zudio,35-44,Female,Tier 1,Bengaluru,Offline,Winter,Ethnic Wear,1490,1,1490,20,1192,4.4,4,Card,Regular,1
TXN56938754,CUST836937,Westside,55+,Female,Tier 1,Mumbai,Online,Summer,Trousers,1650,2,3300,25,2475,3.7,23,UPI,Occasional,1
TXN57855409,CUST021089,Zudio,25-34,Female,Tier 2,Jaipur,Offline,Festive,Jeans,1340,1,1340,20,1072,4.2,8,UPI,One-time,0
TXN96471830,CUST058808,Westside,35-44,Male,Tier 3,Agra,Offline,Festive,Trousers,1620,1,1620,20,1296,4.8,12,Card,One-time,0
TXN40164088,CUST929500,Zudio,25-34,Male,Tier 2,Indore,Online,Winter,Ethnic Wear,1740,1,1740,5,1653,4.3,18,Wallet,Occasional,1
TXN85848497,CUST744312,Zudio,35-44,Female,Tier 1,Bengaluru,Online,Festive,Trousers,1410,2,2820,15,2397,4.6,15,UPI,Regular,1
TXN20310416,CUST991260,Zudio,25-34,Female,Tier 1,Kolkata,Offline,Winter,T-Shirts,670,1,670,10,603,4.6,9,Card,Occasional,1
TXN92186453,CUST858773,Zudio,35-44,Female,Tier 2,Nagpur,Offline,Winter,Footwear,1090,1,1090,25,818,4.3,6,UPI,Frequent,1
TXN09612007,CUST888348,Zudio,25-34,Female,Tier 2,Bhopal,Online,Summer,Shirts,930,1,930,25,698,3.3,15,UPI,Occasional,0
TXN00695988,CUST047836,Westside,18-24,Male,Tier 1,Bengaluru,Offline,Monsoon,T-Shirts,790,1,790,5,750,4.0,5,Cash,Regular,1
TXN68831774,CUST848667,Westside,35-44,Male,Tier 3,Mysuru,Offline,Monsoon,T-Shirts,860,1,860,20,688,2.8,4,UPI,Occasional,0
TXN59828687,CUST722254,Zudio,25-34,Male,Tier 1,Delhi,Offline,Winter,T-Shirts,550,1,550,15,468,3.5,7,Card,Occasional,0
TXN32361095,CUST518575,Zudio,55+,Male,Tier 2,Nagpur,Online,Festive,Shirts,820,1,820,30,574,3.3,11,Wallet,One-time,0
TXN66034423,CUST223679,Westside,25-34,Female,Tier 3,Mysuru,Offline,Summer,Shirts,1330,2,2660,10,2394,4.3,12,UPI,One-time,0
TXN57989758,CUST024175,Westside,25-34,Female,Tier 1,Pune,Offline,Festive,Shirts,1290,1,1290,30,903,4.0,10,Cash,One-time,0
TXN53325635,CUST095305,Westside,18-24,Female,Tier 2,Coimbatore,Offline,Festive,Dresses,2030,2,4060,15,3451,4.0,7,Card,One-time,0
TXN62666607,CUST130733,Westside,35-44,Female,Tier 2,Bhopal,Online,Festive,Footwear,1680,1,1680,40,1008,4.1,18,Wallet,Regular,1
TXN96609004,CUST333275,Westside,25-34,Female,Tier 1,Bengaluru,Offline,Summer,Kids Wear,1000,1,1000,5,950,3.9,4,UPI,Regular,1
TXN08833952,CUST301713,Zudio,45-54,Male,Tier 1,Delhi,Offline,Festive,Dresses,1680,2,3360,30,2352,4.6,2,Card,Occasional,1
TXN21568770,CUST085336,Zudio,18-24,Male,Tier 1,Hyderabad,Online,Festive,Ethnic Wear,1740,2,3480,20,2784,3.3,18,Card,One-time,0
TXN87460324,CUST003397,Zudio,18-24,Female,Tier 3,Agra,Offline,Festive,Shirts,840,2,1680,30,1176,4.8,9,Wallet,Occasional,1
TXN04127166,CUST447244,Zudio,18-24,Male,Tier 3,Amritsar,Offline,Winter,Kids Wear,680,3,2040,25,1530,3.6,4,Wallet,One-time,0
TXN67480303,CUST951914,Zudio,18-24,Male,Tier 2,Vadodara,Offline,Summer,Jeans,1440,1,1440,10,1296,3.6,6,UPI,Frequent,1
TXN99099159,CUST733929,Zudio,25-34,Female,Tier 1,Mumbai,Offline,Winter,Dresses,1620,2,3240,0,3240,5.0,13,UPI,Regular,1
TXN61988353,CUST791125,Zudio,18-24,Male,Tier 2,Nagpur,Offline,Festive,T-Shirts,600,1,600,15,510,4.9,4,UPI,Occasional,1
TXN40632165,CUST977595,Zudio,25-34,Male,Tier 3,Jodhpur,Offline,Summer,Ethnic Wear,1760,1,1760,10,1584,4.0,9,Card,Regular,1
TXN53065347,CUST987229,Zudio,25-34,Male,Tier 1,Mumbai,Offline,Festive,Shirts,880,1,880,30,616,4.3,9,UPI,Occasional,1
TXN60517766,CUST643154,Zudio,45-54,Female,Tier 3,Dehradun,Online,Winter,Kids Wear,780,2,1560,20,1248,4.7,20,UPI,One-time,0
TXN62281907,CUST230760,Zudio,18-24,Male,Tier 1,Mumbai,Offline,Festive,Accessories,510,1,510,10,459,3.8,4,Cash,Occasional,0
TXN96176779,CUST776921,Westside,45-54,Female,Tier 2,Surat,Offline,Festive,Footwear,1500,2,3000,30,2100,4.8,6,UPI,One-time,0
TXN67187855,CUST394676,Zudio,18-24,Female,Tier 1,Delhi,Offline,Summer,Dresses,1380,1,1380,20,1104,3.5,0,UPI,Occasional,0
TXN31133001,CUST196771,Westside,25-34,Male,Tier 1,Kolkata,Offline,Festive,Shirts,1180,2,2360,40,1416,4.6,4,Wallet,One-time,0
TXN48149720,CUST453958,Zudio,35-44,Male,Tier 2,Jaipur,Online,Winter,Shirts,940,1,940,0,940,4.8,16,UPI,Frequent,1
TXN38924789,CUST887788,Zudio,35-44,Male,Tier 2,Jaipur,Online,Festive,Ethnic Wear,1580,1,1580,25,1185,5.0,11,UPI,Occasional,1
TXN14260847,CUST054131,Zudio,18-24,Male,Tier 1,Ahmedabad,Offline,Summer,Kids Wear,880,1,880,0,880,4.9,5,UPI,Regular,1
TXN06468505,CUST001832,Westside,25-34,Female,Tier 2,Coimbatore,Offline,Summer,Jeans,1890,1,1890,0,1890,5.0,6,Cash,Occasional,1
TXN82110867,CUST860151,Zudio,25-34,Female,Tier 2,Nagpur,Online,Festive,Jeans,1350,1,1350,20,1080,4.5,20,Card,Regular,1
TXN98226869,CUST647533,Zudio,35-44,Female,Tier 1,Kolkata,Offline,Monsoon,Accessories,460,1,460,20,368,3.1,11,Wallet,Occasional,1
TXN86000810,CUST259748,Zudio,18-24,Male,Tier 1,Chennai,Online,Winter,Jeans,1300,1,1300,0,1300,5.0,17,NetBanking,Occasional,0
TXN00764472,CUST489471,Westside,25-34,Female,Tier 2,Patna,Online,Monsoon,T-Shirts,820,1,820,20,656,4.3,22,UPI,One-time,0
TXN96464268,CUST261890,Zudio,18-24,Female,Tier 1,Chennai,Offline,Summer,Ethnic Wear,1620,1,1620,10,1458,4.5,8,Wallet,Occasional,1
TXN40539249,CUST049620,Zudio,35-44,Female,Tier 1,Kolkata,Offline,Winter,Accessories,430,1,430,25,322,3.8,8,UPI,One-time,0
TXN84153692,CUST262099,Westside,18-24,Female,Tier 1,Mumbai,Offline,Festive,T-Shirts,940,1,940,20,752,4.0,9,UPI,One-time,0
TXN85324148,CUST051116,Zudio,25-34,Male,Tier 3,Agra,Online,Festive,Trousers,1320,2,2640,15,2244,4.9,23,UPI,Regular,1
TXN68381530,CUST269398,Zudio,35-44,Male,Tier 3,Agra,Offline,Summer,Jeans,1400,1,1400,15,1190,4.2,10,Wallet,One-time,0
TXN71807600,CUST827093,Zudio,25-34,Male,Tier 2,Vadodara,Offline,Festive,T-Shirts,690,2,1380,40,828,4.3,6,Wallet,One-time,0
TXN92565800,CUST282283,Westside,25-34,Male,Tier 2,Lucknow,Offline,Summer,Dresses,2080,1,2080,5,1976,3.4,7,Cash,Frequent,1
TXN60109802,CUST913108,Zudio,25-34,Female,Tier 1,Hyderabad,Offline,Festive,Shirts,880,1,880,20,704,3.5,8,Card,One-time,0
TXN34912164,CUST138183,Zudio,25-34,Male,Tier 1,Bengaluru,Offline,Festive,Footwear,1190,1,1190,40,714,4.4,9,Wallet,Regular,1
TXN80617931,CUST260348,Westside,35-44,Male,Tier 2,Lucknow,Online,Monsoon,Trousers,1920,2,3840,35,2496,4.3,20,UPI,Occasional,1
TXN95746792,CUST661132,Zudio,18-24,Female,Tier 2,Nagpur,Offline,Monsoon,T-Shirts,620,2,1240,15,1054,3.5,5,UPI,Occasional,0
TXN59289606,CUST670932,Zudio,18-24,Female,Tier 1,Ahmedabad,Offline,Summer,Footwear,1100,1,1100,5,1045,4.3,3,UPI,One-time,0
TXN70584815,CUST860211,Westside,35-44,Male,Tier 1,Ahmedabad,Offline,Summer,Ethnic Wear,2240,1,2240,15,1904,3.8,2,UPI,Occasional,1
TXN38156221,CUST450222,Zudio,25-34,Male,Tier 2,Jaipur,Offline,Festive,Jeans,1310,2,2620,15,2227,4.2,11,UPI,Regular,1
TXN61990954,CUST521145,Zudio,18-24,Male,Tier 1,Kolkata,Offline,Summer,Dresses,1390,2,2780,25,2085,3.6,10,Card,Occasional,0
TXN34059662,CUST261931,Zudio,25-34,Female,Tier 1,Delhi,Offline,Summer,Jeans,1470,1,1470,20,1176,3.3,4,Cash,Frequent,1
TXN47588049,CUST259233,Zudio,18-24,Female,Tier 3,Nashik,Offline,Summer,T-Shirts,640,1,640,25,480,4.4,10,UPI,Occasional,1
TXN00169366,CUST202250,Zudio,25-34,Male,Tier 1,Pune,Online,Monsoon,Footwear,1220,1,1220,5,1159,2.8,17,UPI,One-time,0
TXN06598710,CUST589066,Westside,25-34,Male,Tier 1,Delhi,Online,Summer,T-Shirts,800,1,800,5,760,4.0,21,UPI,Occasional,1
TXN19029228,CUST039521,Zudio,25-34,Male,Tier 2,Surat,Online,Summer,Kids Wear,780,2,1560,0,1560,4.2,19,Card,One-time,0
TXN53700741,CUST206564,Westside,45-54,Female,Tier 3,Amritsar,Online,Festive,Trousers,1630,1,1630,15,1386,3.5,15,UPI,One-time,0
TXN53239031,CUST993312,Zudio,25-34,Female,Tier 1,Ahmedabad,Offline,Festive,Jeans,1380,3,4140,20,3312,3.7,3,UPI,One-time,0
TXN09834932,CUST057573,Zudio,18-24,Female,Tier 2,Jaipur,Online,Monsoon,T-Shirts,620,1,620,25,465,4.4,16,Card,One-time,0
TXN30316882,CUST189266,Zudio,25-34,Male,Tier 1,Bengaluru,Offline,Festive,Ethnic Wear,1600,1,1600,30,1120,4.5,5,Cash,Frequent,1
TXN63345006,CUST160028,Westside,18-24,Male,Tier 2,Coimbatore,Online,Summer,Jeans,1650,1,1650,10,1485,4.7,12,UPI,Occasional,0
TXN49649269,CUST546818,Zudio,55+,Female,Tier 2,Lucknow,Offline,Festive,Accessories,440,1,440,40,264,4.4,6,Cash,One-time,0
TXN42444032,CUST754642,Zudio,25-34,Female,Tier 2,Coimbatore,Offline,Monsoon,T-Shirts,700,2,1400,30,980,4.8,7,Cash,Occasional,1
TXN53993092,CUST157797,Westside,18-24,Other,Tier 1,Bengaluru,Online,Summer,Ethnic Wear,2260,2,4520,0,4520,3.7,20,UPI,One-time,0
TXN11691991,CUST349105,Zudio,55+,Female,Tier 1,Delhi,Offline,Festive,Trousers,1130,1,1130,30,791,3.9,10,UPI,Occasional,1
TXN35031291,CUST094507,Zudio,18-24,Male,Tier 2,Vadodara,Offline,Festive,Jeans,1390,1,1390,30,973,4.1,4,Cash,One-time,0
TXN94844270,CUST375056,Westside,25-34,Female,Tier 1,Ahmedabad,Online,Monsoon,Jeans,1850,2,3700,20,2960,4.4,19,NetBanking,Occasional,1
TXN75777324,CUST986028,Zudio,18-24,Female,Tier 1,Mumbai,Offline,Winter,Accessories,410,1,410,10,369,4.5,10,UPI,One-time,0
TXN19344721,CUST109607,Zudio,18-24,Male,Tier 1,Bengaluru,Online,Festive,Jeans,1170,1,1170,25,878,3.3,17,UPI,Regular,1
TXN45466558,CUST449540,Zudio,25-34,Female,Tier 2,Coimbatore,Offline,Winter,Shirts,980,2,1960,30,1372,4.4,9,UPI,Occasional,1
TXN58282819,CUST954741,Zudio,18-24,Female,Tier 3,Jodhpur,Offline,Winter,Jeans,1190,1,1190,25,892,4.2,4,Card,Regular,1
TXN61855421,CUST130517,Westside,25-34,Male,Tier 3,Jodhpur,Online,Summer,Trousers,1570,1,1570,25,1178,4.9,20,Card,Occasional,1
TXN16891810,CUST762619,Westside,35-44,Female,Tier 1,Chennai,Online,Monsoon,T-Shirts,940,1,940,10,846,4.3,17,UPI,One-time,0
TXN96541608,CUST088083,Zudio,18-24,Male,Tier 2,Patna,Offline,Monsoon,Jeans,1420,1,1420,20,1136,4.1,6,Cash,One-time,0
TXN14729835,CUST143661,Zudio,25-34,Male,Tier 2,Lucknow,Offline,Monsoon,Jeans,1410,1,1410,0,1410,3.3,13,Cash,Occasional,0
TXN73626468,CUST076915,Zudio,25-34,Male,Tier 2,Jaipur,Online,Festive,Shirts,890,2,1780,40,1068,4.6,14,UPI,Regular,1
TXN90035263,CUST994310,Westside,25-34,Male,Tier 2,Indore,Online,Winter,Kids Wear,1040,1,1040,15,884,3.1,17,UPI,Occasional,0
TXN17469882,CUST964399,Westside,25-34,Female,Tier 1,Mumbai,Offline,Winter,T-Shirts,880,2,1760,0,1760,4.2,6,UPI,Regular,1
TXN40017091,CUST556672,Zudio,45-54,Female,Tier 2,Lucknow,Offline,Festive,Jeans,1180,1,1180,25,885,4.4,11,Card,One-time,0
TXN38740919,CUST014998,Westside,18-24,Female,Tier 3,Nashik,Offline,Festive,Trousers,1770,1,1770,20,1416,3.1,9,UPI,One-time,0
TXN13219049,CUST478887,Westside,35-44,Female,Tier 2,Surat,Offline,Festive,Footwear,1530,2,3060,10,2754,5.0,4,Cash,Regular,1
TXN78402672,CUST539312,Westside,35-44,Male,Tier 1,Chennai,Offline,Winter,Jeans,1890,2,3780,20,3024,5.0,5,Card,Regular,1
TXN43974971,CUST211823,Zudio,18-24,Female,Tier 1,Hyderabad,Online,Monsoon,Jeans,1490,1,1490,20,1192,4.4,25,Card,Occasional,1
TXN90219583,CUST343736,Zudio,18-24,Other,Tier 2,Nagpur,Offline,Festive,Jeans,1470,1,1470,25,1102,3.7,12,Cash,Regular,1
TXN63906783,CUST235976,Zudio,35-44,Female,Tier 1,Delhi,Offline,Winter,T-Shirts,700,1,700,10,630,4.4,7,Card,Occasional,1
TXN25322455,CUST659591,Westside,35-44,Female,Tier 2,Jaipur,Offline,Winter,Ethnic Wear,2220,1,2220,15,1887,3.9,10,Wallet,Occasional,0
TXN49442259,CUST510316,Zudio,35-44,Male,Tier 1,Bengaluru,Online,Summer,Accessories,450,1,450,15,382,4.1,14,UPI,One-time,0
TXN42425154,CUST597205,Westside,25-34,Male,Tier 1,Mumbai,Online,Monsoon,Accessories,670,1,670,10,603,4.2,13,UPI,One-time,0
TXN28513570,CUST618339,Zudio,18-24,Male,Tier 1,Chennai,Offline,Summer,Accessories,400,1,400,5,380,5.0,13,Card,Occasional,1
TXN65874432,CUST635555,Zudio,45-54,Male,Tier 2,Jaipur,Offline,Winter,Accessories,530,1,530,5,504,4.0,8,Wallet,One-time,0
TXN37302492,CUST440788,Westside,45-54,Male,Tier 1,Bengaluru,Offline,Monsoon,Ethnic Wear,2150,1,2150,30,1505,4.0,6,UPI,Occasional,1
TXN57699758,CUST071790,Zudio,18-24,Female,Tier 3,Mysuru,Online,Winter,Accessories,510,1,510,10,459,5.0,17,UPI,Occasional,1
TXN41284073,CUST432465,Westside,18-24,Male,Tier 1,Ahmedabad,Online,Monsoon,Dresses,1790,3,5370,30,3759,3.9,18,Card,One-time,0
TXN30686540,CUST337080,Westside,35-44,Female,Tier 1,Pune,Online,Summer,Ethnic Wear,2390,1,2390,10,2151,4.1,21,UPI,One-time,0
TXN75965203,CUST765025,Zudio,35-44,Female,Tier 3,Ranchi,Online,Winter,Shirts,920,1,920,25,690,3.1,19,UPI,Regular,1
TXN59687938,CUST210647,Westside,35-44,Female,Tier 2,Surat,Offline,Monsoon,T-Shirts,970,1,970,5,922,4.7,9,Wallet,Occasional,0
TXN62475379,CUST282643,Westside,35-44,Female,Tier 2,Bhopal,Offline,Summer,Accessories,600,1,600,15,510,3.8,7,UPI,Occasional,0
TXN32425915,CUST046587,Zudio,45-54,Female,Tier 2,Jaipur,Offline,Winter,Jeans,1310,1,1310,15,1114,3.9,7,UPI,Frequent,1
TXN16312847,CUST062011,Zudio,25-34,Female,Tier 2,Indore,Online,Winter,Accessories,390,1,390,10,351,3.1,11,UPI,Occasional,1
TXN61863485,CUST145724,Westside,25-34,Female,Tier 2,Coimbatore,Online,Winter,Jeans,1900,1,1900,15,1615,4.7,30,Card,One-time,0
TXN22374543,CUST468148,Zudio,35-44,Male,Tier 1,Chennai,Online,Festive,Trousers,1270,1,1270,20,1016,4.3,18,Wallet,Occasional,0
TXN94784451,CUST080057,Zudio,35-44,Male,Tier 1,Kolkata,Offline,Festive,Ethnic Wear,1800,1,1800,20,1440,4.6,7,Cash,Regular,1
TXN82555366,CUST610961,Zudio,18-24,Female,Tier 2,Bhopal,Offline,Winter,Dresses,1490,1,1490,25,1118,4.4,7,UPI,One-time,0
TXN34053845,CUST417871,Westside,25-34,Male,Tier 2,Indore,Online,Festive,T-Shirts,890,2,1780,10,1602,3.8,15,UPI,One-time,0
TXN15051414,CUST223269,Zudio,25-34,Male,Tier 1,Kolkata,Offline,Summer,T-Shirts,640,1,640,15,544,4.8,7,Cash,One-time,0
TXN72588004,CUST418249,Westside,25-34,Male,Tier 2,Bhopal,Offline,Festive,T-Shirts,870,1,870,20,696,4.1,8,Wallet,Occasional,1
TXN26066820,CUST503162,Zudio,25-34,Female,Tier 1,Pune,Offline,Festive,T-Shirts,610,1,610,50,305,3.9,7,UPI,One-time,0
TXN09200584,CUST917686,Zudio,18-24,Female,Tier 1,Chennai,Offline,Summer,Jeans,1290,1,1290,15,1096,4.3,7,UPI,Occasional,0
TXN79619646,CUST574848,Zudio,18-24,Female,Tier 2,Jaipur,Offline,Winter,Trousers,1160,1,1160,35,754,4.1,7,Card,One-time,0
TXN36571221,CUST950137,Zudio,55+,Female,Tier 1,Chennai,Offline,Summer,T-Shirts,670,1,670,30,469,4.3,8,UPI,Occasional,0
TXN57064299,CUST475219,Zudio,55+,Male,Tier 1,Bengaluru,Offline,Monsoon,Shirts,940,2,1880,20,1504,3.9,11,Cash,One-time,0
TXN16323476,CUST624448,Zudio,35-44,Male,Tier 1,Delhi,Offline,Festive,T-Shirts,690,1,690,20,552,4.8,6,Cash,Occasional,1
TXN92507057,CUST472594,Zudio,35-44,Male,Tier 2,Bhopal,Offline,Festive,Ethnic Wear,1580,2,3160,20,2528,4.3,7,Wallet,One-time,0
TXN54261976,CUST681695,Westside,25-34,Female,Tier 1,Delhi,Offline,Festive,Shirts,1190,1,1190,25,892,4.5,5,Wallet,Frequent,1
TXN53523816,CUST637935,Westside,18-24,Male,Tier 2,Nagpur,Offline,Summer,Trousers,1670,1,1670,30,1169,3.4,6,Card,Occasional,0
TXN07234834,CUST768249,Zudio,25-34,Male,Tier 2,Vadodara,Offline,Festive,Trousers,1150,1,1150,25,862,4.4,6,Cash,One-time,0
TXN00326582,CUST468962,Zudio,18-24,Female,Tier 1,Mumbai,Offline,Monsoon,Ethnic Wear,1400,2,2800,10,2520,4.5,8,UPI,Occasional,1
TXN22678375,CUST280850,Westside,25-34,Female,Tier 2,Surat,Offline,Festive,T-Shirts,940,1,940,25,705,4.2,6,Cash,One-time,0
TXN71674088,CUST196749,Zudio,25-34,Male,Tier 1,Bengaluru,Offline,Festive,T-Shirts,720,3,2160,20,1728,4.7,8,Cash,Frequent,1
TXN04527213,CUST356198,Zudio,18-24,Male,Tier 1,Chennai,Offline,Summer,Kids Wear,890,1,890,20,712,3.4,9,Card,One-time,0
TXN75583680,CUST761058,Westside,45-54,Female,Tier 3,Mysuru,Offline,Summer,Kids Wear,970,2,1940,15,1649,4.4,7,Card,One-time,0
TXN45856295,CUST498532,Westside,25-34,Female,Tier 1,Pune,Offline,Summer,Shirts,1310,1,1310,30,917,4.5,5,Cash,Frequent,1
TXN32629909,CUST218854,Westside,25-34,Female,Tier 2,Indore,Offline,Summer,T-Shirts,910,1,910,30,637,3.6,6,Cash,One-time,0
TXN79615763,CUST540874,Westside,35-44,Female,Tier 3,Gwalior,Online,Summer,Ethnic Wear,2370,1,2370,30,1659,3.8,17,Wallet,Occasional,0
TXN98504475,CUST905349,Zudio,25-34,Male,Tier 2,Nagpur,Offline,Festive,Trousers,1280,1,1280,25,960,3.2,6,UPI,Regular,1
TXN17650124,CUST719526,Zudio,35-44,Female,Tier 3,Agra,Offline,Festive,Footwear,1350,2,2700,20,2160,3.5,8,Card,Occasional,1
TXN85252146,CUST579779,Zudio,35-44,Male,Tier 2,Vadodara,Online,Festive,Jeans,1500,1,1500,20,1200,5.0,19,UPI,One-time,0
TXN99603203,CUST919494,Westside,25-34,Female,Tier 2,Surat,Online,Winter,Dresses,1910,2,3820,25,2865,3.7,18,UPI,Occasional,0
TXN80386170,CUST815428,Zudio,18-24,Male,Tier 1,Pune,Offline,Festive,Dresses,1510,1,1510,25,1132,5.0,12,Cash,Frequent,1
TXN26353274,CUST141738,Zudio,18-24,Male,Tier 2,Bhopal,Online,Winter,Shirts,960,1,960,30,672,4.5,17,Card,Occasional,1
TXN37073165,CUST721934,Zudio,18-24,Female,Tier 1,Delhi,Offline,Monsoon,Shirts,990,2,1980,0,1980,5.0,8,UPI,One-time,0
TXN08424958,CUST230031,Westside,45-54,Female,Tier 1,Bengaluru,Offline,Monsoon,T-Shirts,900,3,2700,0,2700,4.2,5,Cash,One-time,0
TXN82663724,CUST196486,Zudio,25-34,Female,Tier 1,Pune,Online,Summer,T-Shirts,630,2,1260,10,1134,4.5,17,UPI,Regular,1
TXN28681770,CUST293445,Westside,18-24,Female,Tier 1,Hyderabad,Online,Monsoon,Dresses,1970,1,1970,30,1379,4.9,19,Card,Occasional,0
TXN75024639,CUST754087,Zudio,25-34,Male,Tier 1,Ahmedabad,Offline,Monsoon,Footwear,1010,1,1010,5,960,3.0,5,Wallet,One-time,0
TXN25124844,CUST690425,Zudio,35-44,Male,Tier 1,Chennai,Offline,Winter,Accessories,660,2,1320,30,924,4.1,12,Cash,Occasional,1
TXN26551480,CUST195615,Zudio,18-24,Female,Tier 2,Surat,Online,Festive,T-Shirts,580,1,580,30,406,4.2,14,Card,Frequent,1
TXN23747788,CUST434818,Zudio,35-44,Female,Tier 2,Coimbatore,Online,Summer,Ethnic Wear,1570,1,1570,0,1570,4.5,21,UPI,One-time,0
TXN25964521,CUST337829,Zudio,25-34,Male,Tier 1,Chennai,Offline,Winter,Footwear,1120,2,2240,0,2240,4.6,7,UPI,Frequent,1
TXN53390053,CUST755880,Westside,25-34,Female,Tier 1,Hyderabad,Offline,Summer,T-Shirts,1020,3,3060,10,2754,5.0,6,Cash,Regular,1
TXN12638615,CUST245395,Zudio,35-44,Male,Tier 1,Kolkata,Offline,Monsoon,Jeans,1500,1,1500,10,1350,4.5,8,Wallet,One-time,0
TXN74125388,CUST578105,Zudio,18-24,Male,Tier 3,Dehradun,Offline,Summer,Jeans,1310,1,1310,0,1310,4.5,5,Card,Occasional,0
TXN08275255,CUST122593,Westside,35-44,Male,Tier 1,Pune,Online,Monsoon,Jeans,1950,2,3900,10,3510,4.8,21,UPI,Occasional,1
TXN06880974,CUST390138,Zudio,25-34,Female,Tier 2,Patna,Online,Monsoon,T-Shirts,630,1,630,15,536,3.8,23,Wallet,One-time,0
TXN86317109,CUST865901,Westside,18-24,Female,Tier 2,Patna,Online,Monsoon,Jeans,1870,1,1870,10,1683,4.0,17,Card,Occasional,0
TXN47587233,CUST591849,Zudio,35-44,Female,Tier 3,Jodhpur,Online,Winter,Accessories,530,1,530,25,398,3.9,23,Wallet,Occasional,1
TXN03729844,CUST049863,Zudio,18-24,Female,Tier 1,Pune,Online,Monsoon,Ethnic Wear,1680,1,1680,0,1680,3.5,22,UPI,One-time,0
TXN97153066,CUST633424,Zudio,18-24,Female,Tier 2,Surat,Offline,Summer,Trousers,1290,1,1290,5,1226,4.6,7,Card,Occasional,0
TXN75489073,CUST558346,Zudio,45-54,Female,Tier 1,Delhi,Offline,Festive,Dresses,1580,1,1580,10,1422,3.6,10,UPI,One-time,0
TXN29987994,CUST384457,Zudio,35-44,Female,Tier 1,Hyderabad,Offline,Festive,Jeans,1490,1,1490,30,1043,5.0,9,Card,Regular,1
TXN30462976,CUST417714,Westside,35-44,Female,Tier 2,Vadodara,Offline,Winter,T-Shirts,940,1,940,25,705,4.4,7,UPI,Occasional,1
TXN40521231,CUST568846,Westside,45-54,Female,Tier 2,Nagpur,Offline,Festive,T-Shirts,880,2,1760,15,1496,3.2,5,UPI,Occasional,0
TXN06340660,CUST405470,Zudio,45-54,Male,Tier 1,Kolkata,Offline,Monsoon,Jeans,1260,2,2520,0,2520,4.5,4,Cash,Occasional,1
TXN50669803,CUST441943,Zudio,35-44,Male,Tier 1,Mumbai,Offline,Festive,Ethnic Wear,1660,1,1660,15,1411,3.3,4,Cash,One-time,0
TXN10426008,CUST689278,Zudio,25-34,Female,Tier 1,Delhi,Online,Summer,Jeans,1330,2,2660,5,2527,4.4,20,UPI,Regular,1
TXN00257936,CUST242152,Westside,25-34,Male,Tier 3,Amritsar,Online,Winter,Kids Wear,1110,1,1110,15,944,4.6,23,UPI,Regular,1
TXN40183432,CUST376717,Westside,35-44,Female,Tier 1,Kolkata,Offline,Summer,T-Shirts,850,1,850,10,765,3.9,4,Wallet,Regular,1
